listing_type,title,price,bedrooms,bathrooms,floor_size_m2,address,suburb,area,listing_url,agent_name,agent_contact,description,listed_date,image_url,estimated_monthly_rent,estimated_annual_rent,estimated_gross_yield,yield_above_threshold,distressed_flags
sale,3 Bedroom House,1195000,3,1,552 m²,Bergsig,Bergsig,Worcester,https://www.property24.com/for-sale/bergsig/worcester/western-cape/7617/116645397,,,"EXCLUSIVE SOLE MANDATE 

This three-bedroom, one-bathroom home sits on a spacious erf and includes a separate garage. 

It is securely ...",,https://images.prop24.com/317418390/Ensure264x153,7000,84000,7.03,False,mandate
sale,3 Bedroom House,3350000,3,2,510 m²,3 Silver Tree Street,Altona,Worcester,https://www.property24.com/for-sale/altona/worcester/western-cape/33413/114679503,,,"DUAL MANDATE 

Situated in the sought-after Altona neighborhood, this family home ...",,https://images.prop24.com/355950282/Crop600x400,7000,84000,2.51,False,mandate
sale,3 Bedroom House,3350000,3,2,510 m²,3 Silver Tree Street,Altona,Worcester,https://www.property24.com/for-sale/altona/worcester/western-cape/33413/116871776,,,"DUAL MANDATE 

Situated in the sought-after Altona neighborhood, this family home ...",,https://images.prop24.com/355950282/Crop600x400,7000,84000,2.51,False,mandate
sale,3 Bedroom House,2785570,3,2,384 m²,Rawsonville,Rawsonville,Worcester,https://www.property24.com/for-sale/rawsonville/worcester/western-cape/7616/116226560,,,"Your brand-new 3-bedroom home with double garage – now selling on a Plot & Plan basis!

Welcome to Breedezicht Estate, a secure ...",,https://images.prop24.com/361424082/Crop600x400,7000,84000,3.02,False,
sale,3 Bedroom House,3023290,3,2,585 m²,Rawsonville,Rawsonville,Worcester,https://www.property24.com/for-sale/rawsonville/worcester/western-cape/7616/116226540,,,"Your dream 3-bedroom home with double garage on a generous 585m2 plot – now available on a Plot & Plan basis!

Discover the best of ...",,https://images.prop24.com/103291119/Ensure264x153,7000,84000,2.78,False,
sale,2 Bedroom House,2315566,2,1,239 m²,Rawsonville,Rawsonville,Worcester,https://www.property24.com/for-sale/rawsonville/worcester/western-cape/7616/116140147,,,Lovely two bedroom home for sale on a plot and plan basis in the beautiful Boland town of Rawsonville. The Breedezicht development is ...,,https://images.prop24.com/362891204/Ensure264x153,7000,84000,3.63,False,
sale,1 Bedroom Apartment,1170000,1,1,34 m²,Langerug,Langerug,Worcester,https://www.property24.com/for-sale/langerug/worcester/western-cape/8849/117041196,,,"Marketed only by JAWITZ  - Do not miss this opportunity
This ideal, cosy retirement flatlet has everything you need.  Enjoy a friendly ...",,https://images.prop24.com/317418390/Ensure264x153,5000,60000,5.13,False,
sale,3 Bedroom House,3925000,3,2,432 m²,11 Rockwood,Altona,Worcester,https://www.property24.com/for-sale/altona/worcester/western-cape/33413/116977542,,,"DUAL MANDATE

Situated in the sought-after Altona Village, this stunning home offers ...",,https://images.prop24.com/319767968/Ensure264x153,7000,84000,2.14,False,mandate
sale,2 Bedroom House,1730000,2,2,195 m²,"45 Mill Street, Mall Mews",Hospital Park,Worcester,https://www.property24.com/for-sale/hospital-park/worcester/western-cape/18077/116769208,,,"Sole Mandate:
Discover the ultimate in low-maintenance living with this stunning two ...",,https://images.prop24.com/72874115/Ensure264x153,7000,84000,4.86,False,mandate
sale,3 Bedroom House,2950000,3,2,210 m²,49 Silwerstrand Boulevard,Silwerstrand Golf And River Estate,Robertson,https://www.property24.com/for-sale/silwerstrand-golf-and-river-estate/robertson/western-cape/12920/112441783,,,DUAL MANDATE: This well-designed home is perfectly positioned within the Silwerstrand ...,,https://images.prop24.com/233852929/Ensure264x153,6000,72000,2.44,False,mandate
sale,3 Bedroom House,1749000,3,2,595 m²,10 Roodezandt Street,Robertson Rural,Robertson,https://www.property24.com/for-sale/robertson-rural/robertson/western-cape/16626/117035852,,,This three-bedroom home offers comfortable living in a highly desirable area ...,,https://images.prop24.com/370252350/Ensure264x153,6000,72000,4.12,False,
sale,2 Bedroom Apartment,830000,2,1,60 m²,59 Hoop Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/117058472,,,"""Exclusive Sole Mandate""

Centrally located!

Entering into open plan lounge ...",,https://images.prop24.com/179603478/Ensure264x153,6000,72000,8.67,True,mandate
sale,3 Bedroom House,4450000,3,2,428 m²,5 Sauvignon Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116981361,,,"EXLUSIVE MANDATE: Set within the sought-after Silwerstrand Golf Estate, this beautifully ...",,https://images.prop24.com/233852929/Ensure264x153,6000,72000,1.62,False,
sale,3 Bedroom House,4499000,3,2,600 m²,3 Steenbok Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116980031,,,"Set within the popular Robertson Lifestyle Estate, this newly built home is nearing ...",,https://images.prop24.com/233852929/Ensure264x153,6000,72000,1.6,False,
sale,3 Bedroom House,1895000,3,2,535 m²,8 Keerom Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116950099,,,It is our pleasure to introduce this beautiful and versatile corner stand home to ...,,https://images.prop24.com/255290839/Ensure264x153,6000,72000,3.8,False,
sale,3 Bedroom House,2950000,3,2,447 m²,7 Shiraz Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116982298,,,"Exclusive Mandate:  Situated in the highly sought-after Roode Villas in Robertson, this ...",,https://images.prop24.com/233852929/Ensure264x153,6000,72000,2.44,False,
sale,2 Bedroom House,1999000,2,1,270 m²,5 Mountain View Crescent,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/117056220,,,Step into the opportunity to own a brand-new home in the sought-after Mountain View ...,,https://images.prop24.com/179603478/Ensure264x153,6000,72000,3.6,False,
sale,3 Bedroom House,2495000,3,1,496 m²,27 Leeuwin Avenue,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116927387,,,"SOLE MANDATE

Step into this beautifully maintained three-bedroom, one-bathroom home ...",,https://images.prop24.com/373497860/Ensure264x153,6000,72000,2.89,False,mandate
sale,3 Bedroom House,2495000,3,1,496 m²,27 Leeuwin Avenue,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116812418,,,"SOLE MANDATE

Step into this beautifully maintained three-bedroom, one-bathroom home ...",,https://images.prop24.com/373497860/Ensure264x153,6000,72000,2.89,False,mandate
sale,3 Bedroom Townhouse,3175000,3,2,210 m²,Silwerstrand Golf And River Estate,Silwerstrand Golf And River Estate,Robertson,https://www.property24.com/for-sale/silwerstrand-golf-and-river-estate/robertson/western-cape/12920/117039393,,,"A rare offering, private corner unit with views!

Positioned on a prime corner within the prestigious Silwerstrand Golf Estate, this ...",,https://images.prop24.com/179603478/Ensure264x153,6000,72000,2.27,False,
sale,2 Bedroom House,1999000,2,1,270 m²,"Mountain View Village, 16 Mountain View Crescent Street",Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/117045264,,,"Experience contemporary estate living in the sought-after Mountain View Estate, where ...",,https://images.prop24.com/371678080/Crop600x400,6000,72000,3.6,False,
sale,3 Bedroom House,2850000,3,2,270 m²,38 Mountain View Crescent,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/117056124,,,Discover a lifestyle where modern comfort meets the natural beauty of the Winelands. Set ...,,https://images.prop24.com/343002245/Crop600x400,6000,72000,2.53,False,
sale,2 Bedroom House,1999000,2,1,270 m²,12 Mountain View Crescent,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/117058172,,,"An exciting opportunity awaits in Mountain View Village, a secure and fast-growing ...",,https://images.prop24.com/242461081/Ensure264x153,6000,72000,3.6,False,
sale,3 Bedroom House,4725000,3,2,1 517 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/111104989,,,This lovingly maintained Cape Dutch home is a true treasure in the picturesque valley of wine and roses. The elegant twin gables create ...,,https://images.prop24.com/233852929/Ensure264x153,6000,72000,1.52,False,
sale,3 Bedroom House,2850000,3,2,270 m²,38 Mountain View Crescent,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116968329,,,Discover a lifestyle where modern comfort meets the natural beauty of the Winelands. Set ...,,https://images.prop24.com/343002245/Crop600x400,6000,72000,2.53,False,
sale,2 Bedroom House,2850000,2,2,270 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/117063569,,,"Build your ideal family home with this 153m² plot-and-plan option in Mountain View Village.

This design offers three bedrooms ...",,https://images.prop24.com/234024645/Ensure264x153,6000,72000,2.53,False,
sale,2 Bedroom House,1999000,2,2,270 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/117063556,,,"Own a brand-new home in the sought-after Mountain View Village with this well-designed 94m² plot-and-plan option.

This ...",,https://images.prop24.com/234024645/Ensure264x153,6000,72000,3.6,False,
sale,2 Bedroom House,2249000,2,2,270 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/117063554,,,"This 108m² plot-and-plan home in Mountain View Village offers flexibility, comfort, and future potential.

The design includes ...",,https://images.prop24.com/234024645/Ensure264x153,6000,72000,3.2,False,
sale,3 Bedroom House,2300000,3,3,714 m²,33 Victoria Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116752153,,,Its is my pleasure to offer you this Sole Mandate. Welcome to your new home in the ...,,https://images.prop24.com/242461081/Ensure264x153,6000,72000,3.13,False,mandate
sale,3 Bedroom House,1699000,3,1,552 m²,8 Smith Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116749072,,,"Sole Mandate .

Welcome to your new family home in Robertson! Boasting a brand new roof ...",,https://images.prop24.com/242461081/Ensure264x153,6000,72000,4.24,False,mandate
sale,3 Bedroom House,3700000,3,3,1 410 m²,19 Truter Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116868633,,,"EXCLUSIVE MANDATE: From the moment you arrive, the welcoming stoep sets the tone for a ...",,https://images.prop24.com/372939175/Crop600x400,6000,72000,1.95,False,
sale,3 Bedroom House,2250000,3,2,630 m²,33b Piet Retief Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116682761,,,"SOLE AND EXCLUSIVE

Versatile, cozy and filled with warmth and love!

You are welcomed ...",,https://images.prop24.com/359511781/Crop600x400,6000,72000,3.2,False,
sale,2 Bedroom Apartment,850000,2,1,61 m²,59 Hoop Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116920930,,,"""Exclusive Sole Mandate""

Situated in the middle of town within walking ...",,https://images.prop24.com/346407590/Crop600x400,6000,72000,8.47,True,mandate
sale,2 Bedroom Apartment,1995000,2,2,67 m²,7885 Silwerstrand,Silwerstrand Golf And River Estate,Robertson,https://www.property24.com/for-sale/silwerstrand-golf-and-river-estate/robertson/western-cape/12920/116898033,,,"Exclusive sole mandate!

Direct from developer - deposit to secure registration november ...",,https://images.prop24.com/179603478/Ensure264x153,6000,72000,3.61,False,mandate
sale,2 Bedroom Apartment,1995000,2,2,67 m²,7885 Silwerstrand,Silwerstrand Golf And River Estate,Robertson,https://www.property24.com/for-sale/silwerstrand-golf-and-river-estate/robertson/western-cape/12920/116983607,,,"Exclusive sole mandate!

Direct from developer - deposit to secure registration november ...",,https://images.prop24.com/179603478/Ensure264x153,6000,72000,3.61,False,mandate
sale,Farm,6995000,1,0,165 ha,Clarenceworld Annex,Robertson Rural,Robertson,https://www.property24.com/for-sale/robertson-rural/robertson/western-cape/16626/116679144,,,"Imagine owning a property that offers a myriad of opportunities, from off-the-grid ...",,https://images.prop24.com/373497860/Ensure264x153,4500,54000,0.77,False,
sale,2 Bedroom Apartment,1895000,2,2,67 m²,Silwerstrand Golf And River Estate,Silwerstrand Golf And River Estate,Robertson,https://www.property24.com/for-sale/silwerstrand-golf-and-river-estate/robertson/western-cape/12920/116860085,,,"Exclusive sole mandate!

Direct from developer - deposit to secure registration november 2026!

Investment opportunity - these units ...",,https://images.prop24.com/179603478/Ensure264x153,6000,72000,3.8,False,mandate
sale,2 Bedroom Apartment,1995000,2,2,67 m²,7885 Robertson,Silwerstrand Golf And River Estate,Robertson,https://www.property24.com/for-sale/silwerstrand-golf-and-river-estate/robertson/western-cape/12920/116792862,,,"Exclusive sole mandate!

Direct from developer - deposit to secure registration november ...",,https://images.prop24.com/179603478/Ensure264x153,6000,72000,3.61,False,mandate
sale,3 Bedroom House,2495000,3,4,1 217 m²,14 Van Reenen,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116693946,,,"Exclusive Sole Mandate
This excellent income-generating property is situated in a quiet ...",,https://images.prop24.com/179603478/Ensure264x153,6000,72000,2.89,False,mandate
sale,Farm,7950000,1,0,225 ha,Robertson Rural,Robertson Rural,Robertson,https://www.property24.com/for-sale/robertson-rural/robertson/western-cape/16626/116745956,,,"Breath-taking views, peace and tranquillity, end of the road, unsurpassed opportunities, the chance of a lifetime! 

On Exclusive ...",,https://images.prop24.com/277028145/Ensure264x153,4500,54000,0.68,False,
sale,3 Bedroom Townhouse,1895000,3,2,,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116792164,,,"Now available for sale, this secure sectional title unit offers comfortable, low-maintenance living with scenic views of the Langeberg ...",,https://images.prop24.com/234024645/Ensure264x153,6000,72000,3.8,False,
sale,2 Bedroom House,2599000,2,2,271 m²,"3 Kort Street, Mountain View Village",Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116919219,,,"Welcome to Mountain View Village – an exclusive, gated community designed for relaxed ...",,https://images.prop24.com/322138770/Ensure264x153,6000,72000,2.77,False,
sale,2 Bedroom Apartment,1995000,2,2,67 m²,7885 Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116668966,,,"Exclusive sole mandate!

Direct from developer - deposit to secure registration only ...",,https://images.prop24.com/179603478/Ensure264x153,6000,72000,3.61,False,mandate
sale,3 Bedroom House,1355000,3,1,209 m²,4 Uitnood Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116268929,,,"Discover this charming freestanding three-bedroom townhouse, nestled in a quiet ...",,https://images.prop24.com/373497860/Ensure264x153,6000,72000,5.31,False,
sale,3 Bedroom House,2300000,3,2,1 097 m²,36a Albert Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116414774,,,"Set on a generous plot, this comfortably laid out home offers an exceptional amount of ...",,https://images.prop24.com/233852929/Ensure264x153,6000,72000,3.13,False,
sale,2 Bedroom Townhouse,2650000,2,1,105 m²,25 Ribbok,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116186866,,,"Set within the sought-after Robertson Lifestyle Estate, this well-maintained sectional ...",,https://images.prop24.com/233852929/Ensure264x153,6000,72000,2.72,False,
sale,2 Bedroom Apartment,1995000,2,2,67 m²,7217 Silwerstrand Road,Silwerstrand Golf And River Estate,Robertson,https://www.property24.com/for-sale/silwerstrand-golf-and-river-estate/robertson/western-cape/12920/115844684,,,"Exclusive sole mandate!

Direct from developer - deposit to secure registration only ...",,https://images.prop24.com/179603478/Ensure264x153,6000,72000,3.61,False,mandate
sale,3 Bedroom House,4290000,3,2,692 m²,21 Muscat Street,Silwerstrand Golf And River Estate,Robertson,https://www.property24.com/for-sale/silwerstrand-golf-and-river-estate/robertson/western-cape/12920/116004832,,,EXCLUSIVE MANDATE: Ideally situated in a peaceful cul-de-sac within the Silwerstrand ...,,https://images.prop24.com/233852929/Ensure264x153,6000,72000,1.68,False,
sale,2 Bedroom House,2399000,2,2,272 m²,"46 Mountain View Crescent, Mountain View Village",Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/115913620,,,"Welcome to Mountain View Village – an exclusive, gated community designed for relaxed ...",,https://images.prop24.com/322138770/Ensure264x153,6000,72000,3.0,False,
sale,2 Bedroom House,2599000,2,2,271 m²,"3 Kort Street, Mountain View Village",Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/115913222,,,"Welcome to Mountain View Village – an exclusive, gated community designed for relaxed ...",,https://images.prop24.com/322138770/Ensure264x153,6000,72000,2.77,False,
sale,2 Bedroom House,3300000,2,2,373 m²,27 Springbok Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/114317267,,,A home built to ensure that you get the most out of the stunning views of the Langeberg ...,,https://images.prop24.com/233852929/Ensure264x153,6000,72000,2.18,False,
sale,1 Bedroom House,1750000,1,1,27 m²,25 Ribbok Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/113755036,,,"Sole Mandate:  JE Park’ frail care facility, an esteemed and highly sought-after ...",,https://images.prop24.com/233852929/Ensure264x153,4500,54000,3.09,False,mandate
sale,3 Bedroom House,1749000,3,2,595 m²,10 Roodezandt Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/115320537,,,"EXCLUSIVE MANDATE: Situated in a peaceful area of Robertson, this appealing family home ...",,https://images.prop24.com/233852929/Ensure264x153,6000,72000,4.12,False,
sale,3 Bedroom House,3295000,3,2,448 m²,13 Lily Crescent,Silwerstrand Golf And River Estate,Robertson,https://www.property24.com/for-sale/silwerstrand-golf-and-river-estate/robertson/western-cape/12920/111342363,,,"This attractive family home in the secure estate, Silwerstrand Village, is situated next ...",,https://images.prop24.com/233852929/Ensure264x153,6000,72000,2.19,False,
sale,3 Bedroom House,2295000,3,2,231 m²,68 Victoria Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/115198872,,,"SOLE MANDATE

Your Serene Retreat Awaits:
Discover tranquility in this modern ...",,https://images.prop24.com/345736245/Crop600x400,6000,72000,3.14,False,mandate
sale,3 Bedroom House,1795000,3,2,604 m²,18 Albert Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/113754188,,,"Dual Mandate:  This property is located on a corner with high perimeter walls, and close ...",,https://images.prop24.com/233852929/Ensure264x153,6000,72000,4.01,False,mandate
sale,3 Bedroom House,5475000,3,2,590 m²,7 Cabernet Street,Silwerstrand Golf And River Estate,Robertson,https://www.property24.com/for-sale/silwerstrand-golf-and-river-estate/robertson/western-cape/12920/113322742,,,"Located within a peaceful cul-de-sac on the picturesque Silwerstrand Golf Course, this ...",,https://images.prop24.com/233852929/Ensure264x153,6000,72000,1.32,False,
sale,3 Bedroom House,1749000,3,2,628 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116542093,,,"This versatile and inviting home is perfectly positioned in a quiet part of Robertson, offering a serene lifestyle just minutes from ...",,https://images.prop24.com/234024645/Ensure264x153,6000,72000,4.12,False,
sale,3 Bedroom House,4499000,3,2,600 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116429183,,,This plot and plan opportunity in Robertson Lifestyle Estate offers the perfect chance to secure your dream home in a secure and ...,,https://images.prop24.com/179603478/Ensure264x153,6000,72000,1.6,False,
sale,Farm,9500000,1,0,13.08 ha,Robertson Rural,Robertson Rural,Robertson,https://www.property24.com/for-sale/robertson-rural/robertson/western-cape/16626/113497601,,,"Less than two hours from Cape Town, beyond the hum of the city, lies a hidden valley where time slows, and life finds its rhythm again. ...",,https://images.prop24.com/275641266/Ensure264x153,4500,54000,0.57,False,
sale,Farm,9495000,1,0,42.3 ha,Robertson Rural,Robertson Rural,Robertson,https://www.property24.com/for-sale/robertson-rural/robertson/western-cape/16626/115332039,,,"42ha Lifestyle Farm For Sale – Nuy Valley

Private Airstrip | Off-Grid Luxury | Solar-Powered Sanctuary | Rare ...",,https://images.prop24.com/353500467/Ensure264x153,4500,54000,0.57,False,
sale,2 Bedroom House,2399000,2,2,270 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116881153,,,"This 120m² plot-and-plan home offers the perfect balance between space, comfort, and modern estate living.

Featuring two ...",,https://images.prop24.com/234024645/Ensure264x153,6000,72000,3.0,False,
sale,Farm,6950000,1,0,4 400 m²,Robertson Rural,Robertson Rural,Robertson,https://www.property24.com/for-sale/robertson-rural/robertson/western-cape/16626/114319043,,,"On exclusive sole mandate just for you!

Calling all visionary investors! Prepare to embark on an extraordinary journey into the ...",,https://images.prop24.com/277028145/Ensure264x153,4500,54000,0.78,False,mandate
sale,2 Bedroom House,2399000,2,2,270 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/115026557,,,"This 120m² plot-and-plan home offers the perfect balance between space, comfort, and modern estate living.

Featuring two ...",,https://images.prop24.com/234024645/Ensure264x153,6000,72000,3.0,False,
sale,2 Bedroom Apartment,830000,2,1,,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116306004,,,"""""Exclusive Sole Mandate""
This very neat and well-maintained 2-bedroom flat is ideally situated in the heart of ...",,https://images.prop24.com/261400751/Ensure264x153,6000,72000,8.67,True,mandate
sale,2 Bedroom Townhouse,3100000,2,1,110 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116354640,,,"ASSISTED LIVING TOWN HOUSE – JE PARK 2 
RETIREMENT VILLAGE 
UNIT 53 – approximately 110 m2 -This sectional title unit is near to ...",,https://images.prop24.com/341773167/Ensure264x153,6000,72000,2.32,False,
sale,2 Bedroom House,2599000,2,2,270 m²,"Mountain View Village Complex, 44 Mountain View Crescent",Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/115026321,,,Live where modern comfort blends with the natural beauty of the Winelands. Mountain View ...,,https://images.prop24.com/242461081/Ensure264x153,6000,72000,2.77,False,
sale,2 Bedroom Townhouse,3100000,2,1,110 m²,Uitbreiding,Uitbreiding,Robertson,https://www.property24.com/for-sale/uitbreiding/robertson/western-cape/16468/116354624,,,"ASSISTANT LIVING TOWNHOUSE – JE PARK 2 
RETIREMENT VILLAGE 

UNIT 39 – approximately 110 m2 - right around the bend from JE PARK 1 ...",,https://images.prop24.com/341773167/Ensure264x153,6000,72000,2.32,False,
sale,2 Bedroom House,2795000,2,2,270 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/115868588,,,"Your Next Chapter Awaits at Mountain View Village in Robertson!

It’s the perfect time to downsize in style and embrace a beautifully ...",,https://images.prop24.com/234024645/Ensure264x153,6000,72000,2.58,False,
sale,3 Bedroom House,1600000,3,4,903 m²,59 Van Zyl Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/105573130,,,Corner property with 3 flatlets and separate office. Large open land in the backyard ...,,https://images.prop24.com/233852929/Ensure264x153,6000,72000,4.5,False,
sale,2 Bedroom Townhouse,3100000,2,1,110 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116354638,,,"ASSISTED LIVING TOWN HOUSE – JE PARK 2 
RETIREMENT VILLAGE 

UNIT 55 – approximately 110 m2 - This sectional title unit, is North ...",,https://images.prop24.com/363614282/Crop600x400,6000,72000,2.32,False,
sale,1 Bedroom Townhouse,3100000,1,1,,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116431697,,,"ASSISTED LIVING TOWN HOUSE – JE PARK 2 
RETIREMENT VILLAGE 

UNIT 39 – approximately 110 m2 - right around the bend from JE PARK 1 ...",,https://images.prop24.com/365029438/Crop600x400,4500,54000,1.74,False,
sale,2 Bedroom Townhouse,3100000,2,1,110 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116354637,,,"ASSISTED LIVING TOWN HOUSE – JE PARK 2 
RETIREMENT VILLAGE 
UNIT 56 – approximately 110 m2 - This Sectional Title unit is situated in ...",,https://images.prop24.com/363614276/Crop600x400,6000,72000,2.32,False,
sale,2 Bedroom Townhouse,3100000,2,1,110 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116354642,,,"ASSISTED LIVING TOWN HOUSE – JE PARK 2 
RETIREMENT VILLAGE 
UNIT 52 – approximately 110 m2 - This sectional title unit is situated ...",,https://images.prop24.com/341773167/Ensure264x153,6000,72000,2.32,False,
sale,3 Bedroom House,3100000,3,2,331 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116822113,,,"Tucked away in the heart of the Cape Winelands, this beautiful plot offers more than just land – it offers a lifestyle.

Enjoy ...",,https://images.prop24.com/179603478/Ensure264x153,6000,72000,2.32,False,
sale,2 Bedroom Townhouse,3100000,2,1,110 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116354639,,,"ASSISTED LIVING TOWNHOUSE – JE PARK 2 
RETIREMENT VILLAGE 
UNIT 54 – approximately 110 m2 - This unit gets good morning sun in Winter ...",,https://images.prop24.com/341773167/Ensure264x153,6000,72000,2.32,False,
sale,2 Bedroom Townhouse,3100000,2,1,110 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116354643,,,"ASSISTED LIVING TOWN HOUSE – JE PARK 2 
RETIREMENT VILLAGE 

UNIT 51 – approximately 110 m2 - This sectional Title Unit is situated ...",,https://images.prop24.com/341773167/Ensure264x153,6000,72000,2.32,False,
sale,2 Bedroom Townhouse,3100000,2,1,110 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116354630,,,"ASSISTED LIVING TOWNHOUSE – JE PARK 2 
RETIREMENT VILLAGE 

UNIT 49 – approximately 110 m2 - This sectional title unit, has ample ...",,https://images.prop24.com/341773167/Ensure264x153,6000,72000,2.32,False,
sale,2 Bedroom Townhouse,3100000,2,1,110 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116354633,,,"ASSISTED LIVING TOWNHOUSE – JE PARK 2 
RETIREMENT VILLAGE 

UNIT 58 – approximately 110 m2 - This Sectional Title unit is situated ...",,https://images.prop24.com/341773167/Ensure264x153,6000,72000,2.32,False,
sale,2 Bedroom Townhouse,3100000,2,1,110 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116354634,,,"ASSISTED LIVING TOWN HOUSE – JE PARK 2 
RETIREMENT VILLAGE 

UNIT 57 – approximately 110 m2 - This sectional title unit is situated ...",,https://images.prop24.com/341773167/Ensure264x153,6000,72000,2.32,False,
sale,3 Bedroom House,3100000,3,2,331 m²,Robertson,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/116115281,,,"Tucked away in the heart of the Cape Winelands, this beautiful plot offers more than just land – it offers a lifestyle.

Enjoy ...",,https://images.prop24.com/179603478/Ensure264x153,6000,72000,2.32,False,
sale,3 Bedroom House,1400000,3,3,903 m²,63 Van Zyl Street,Robertson,Robertson,https://www.property24.com/for-sale/robertson/robertson/western-cape/16671/112532052,,,"This spacious corner property offers numerous opportunities. Currently, it includes ...",,https://images.prop24.com/261400751/Ensure264x153,6000,72000,5.14,False,
sale,Farm For Sale inMontagu Rural,6950000,1,0,8 130 m²,Montagu Rural,Montagu Rural,Montagu,https://www.property24.com/for-sale/montagu-rural/montagu/western-cape/16612/117022293?plId=2370897&plt=3&plsIds=2387570,,,Farm For Sale inMontagu Rural,,https://images.prop24.com/375733875/Crop526x328,4500,54000,0.78,False,
