listing_type,title,price,bedrooms,bathrooms,floor_size_m2,address,suburb,area,listing_url,agent_name,agent_contact,description,listed_date,image_url,estimated_monthly_rent,estimated_annual_rent,estimated_gross_yield,yield_above_threshold,distressed_flags,real_monthly_rent,real_annual_rent,rent_source,monthly_rates,monthly_insurance,monthly_maintenance,monthly_management,monthly_levy,noi,cap_rate,real_gross_yield,grm,rent_to_price_pct,oer,transfer_duty,refurb_estimate,all_in_cost,bond_amount,monthly_bond,monthly_cash_flow,annual_cash_flow,cash_on_cash_pre_refi,dscr,ber,income_implied_value,value_gap_pct,price_per_m2,suburb_median_price_per_m2,price_per_m2_vs_median,revalued_price,new_bond,equity_extracted,cash_left_in_deal,post_refi_monthly_cash_flow,equity_multiple_5yr,value_yr3,value_yr5,value_yr10,capital_gain_yr5,bond_balance_yr5,equity_yr5,equity_growth_yr5,total_cf_5yr,total_return_yr5,roe_yr5,annualised_return_yr5,yield_on_cost,rental_supply_count,sale_supply_count,rental_to_sale_ratio,rent_spread,price_dispersion,catalyst_score,suburb_quality_score,safety_score,capital_appreciation_score,distressed_bonus,cap_rate_score,coc_score,dscr_score,value_gap_score,affordability_score,brrrr_efficiency_score,rental_supply_score,composite_score,rank
sale,3 Bedroom Townhouse,2950000,3,2,220 m²,Paarl Central,Paarl Central,Paarl,https://www.property24.com/for-sale/paarl-central/paarl/western-cape/8631/117020924,,,"Step into this opportunity in the heart of the beautiful Paarl.

Whether you are looking for the perfect investment property or ...",,https://images.prop24.com/206466645/Ensure264x153,9500,114000,3.86,False,,7000.0,84000.0,rental_area_q1,1301.0,1844.0,3688.0,0.0,1200,-19109.0,-0.0065,2.85,35.12,0.24,1.1475,103200.0,50000,764700.0,2360000.0,24360.0,-25952.0,-311425.0,-0.4073,-0.07,4.6274,-212326.0,-107.2,13409.0,13409.0,0.0,3540000.0,2832000.0,472000.0,292700.0,-30824.0,-1.82,3513497.0,3947765.0,5283001.0,800377.0,2143209.0,1804557.0,1214557.0,-1573627.0,-773250.0,-1.0112,0.0,-0.025,0,14,0.36,,0.5287,31.5,70.0,51.0,54.7,0,-4.3,0.0,0.0,0.0,70.5,61.7,100,42.7,29
sale,3 Bedroom House,2100000,3,2,598 m²,10 Loop Street,Esterville,Paarl,https://www.property24.com/for-sale/esterville/paarl/western-cape/16386/116183347,,,"Sole Mandate.
This warm and inviting home, situated in the heart of Esterville, is now ...",,https://images.prop24.com/371765557/Crop600x400,9500,114000,5.43,False,mandate,7000.0,84000.0,rental_suburb,876.0,1312.0,2625.0,0.0,1200,5120.0,0.0024,4.0,25.0,0.33,0.859,39786.0,50000,531286.0,1680000.0,17341.0,-16914.0,-202969.0,-0.382,0.02,3.3363,56893.0,-97.29,3512.0,10540.0,-66.68,2520000.0,2016000.0,336000.0,195286.0,-20382.0,-1.66,2501134.0,2810274.0,3760780.0,569760.0,1525674.0,1284600.0,864600.0,-1015910.0,-446150.0,-0.8398,-0.3066,0.0096,1,7,0.14,0.0,0.5377,33.8,60.0,51.0,50.3,30,1.6,0.0,0.0,0.0,79.0,63.2,90,42.6,30
sale,3 Bedroom House,2100000,3,2,598 m²,10 Loop Street,Esterville,Paarl,https://www.property24.com/for-sale/esterville/paarl/western-cape/16386/117001668,,,"Sole Mandate.
This warm and inviting home, situated in the heart of Esterville, is now ...",,https://images.prop24.com/233852929/Ensure264x153,9500,114000,5.43,False,mandate,7000.0,84000.0,rental_suburb,876.0,1312.0,2625.0,0.0,1200,5120.0,0.0024,4.0,25.0,0.33,0.859,39786.0,50000,531286.0,1680000.0,17341.0,-16914.0,-202969.0,-0.382,0.02,3.3363,56893.0,-97.29,3512.0,10540.0,-66.68,2520000.0,2016000.0,336000.0,195286.0,-20382.0,-1.66,2501134.0,2810274.0,3760780.0,569760.0,1525674.0,1284600.0,864600.0,-1015910.0,-446150.0,-0.8398,-0.3066,0.0096,1,7,0.14,0.0,0.5377,33.8,60.0,51.0,50.3,30,1.6,0.0,0.0,0.0,79.0,63.2,90,42.6,31
sale,2 Bedroom Apartment,1250000,2,1,61 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116864034,,,"A secure and conveniently located apartment in Paarl North, close to schools, shops and churches and clinics. 
The north facing living ...",,https://images.prop24.com/242461081/Ensure264x153,9500,114000,9.12,True,,8500.0,102000.0,rental_area_q1,450.0,781.0,1562.0,0.0,1200,45910.0,0.0367,8.16,12.25,0.68,0.4699,1200.0,50000,322700.0,1000000.0,10322.0,-6496.0,-77953.0,-0.2416,0.37,1.6842,510112.0,-59.19,20492.0,7644.0,168.07,1500000.0,1200000.0,200000.0,122700.0,-8560.0,-0.85,1488770.0,1672782.0,2238560.0,339143.0,908139.0,764643.0,514643.0,-365769.0,-26626.0,-0.0825,-0.0171,0.1423,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,0,24.5,0.0,0.0,0.0,87.5,62.0,100,42.5,32
sale,2 Bedroom House,2350000,2,1,90 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116898864,,,"Exclusive Sole Mandate. 

This meticulously maintained sectional title residence provides the benefits of secure estate living, ideal ...",,https://images.prop24.com/363879363/Ensure264x153,9500,114000,4.85,False,mandate,8500.0,102000.0,rental_area_q1,1001.0,1469.0,2938.0,0.0,1200,14554.0,0.0062,4.34,23.04,0.36,0.7773,55200.0,50000,596700.0,1880000.0,19405.0,-18192.0,-218308.0,-0.3659,0.06,3.0603,161711.0,-93.12,26111.0,7644.0,241.58,2820000.0,2256000.0,376000.0,220700.0,-22073.0,-1.57,2798888.0,3144830.0,4208492.0,637589.0,1707302.0,1437528.0,967528.0,-1087521.0,-449933.0,-0.754,-0.2446,0.0244,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,30,4.1,0.0,0.0,0.0,76.5,63.0,100,42.5,33
sale,3 Bedroom House,5500000,3,2,896 m²,Courtrai,Courtrai,Paarl,https://www.property24.com/for-sale/courtrai/paarl/western-cape/8594/116993757,,,"Nestled in a family-friendly neighborhood with easy access to national roads, this spacious 3-bedroom home offers the perfect blend of ...",,https://images.prop24.com/251717957/Ensure264x153,9500,114000,2.07,False,,7000.0,84000.0,rental_area_q1,2577.0,3438.0,6875.0,0.0,1200,-91798.0,-0.0167,1.53,65.48,0.13,2.0128,382356.0,50000,1553856.0,4400000.0,45416.0,-53066.0,-636794.0,-0.4098,-0.17,8.5009,-1019981.0,-118.55,6138.0,6524.0,-5.91,6600000.0,5280000.0,880000.0,673856.0,-62149.0,-1.89,6550588.0,7360241.0,9849662.0,1492229.0,3995813.0,3364428.0,2264428.0,-3246781.0,-1754552.0,-1.1292,0.0,-0.0591,0,2,0.0,,0.0,30.9,76.0,51.0,57.5,0,-11.1,0.0,0.0,0.0,45.0,56.6,100,42.2,34
sale,3 Bedroom House,5500000,3,3,796 m²,Courtrai,Courtrai,Paarl,https://www.property24.com/for-sale/courtrai/paarl/western-cape/8594/115358254,,,An invitation to make this your dream home! Situated in ever popular Courtrai against the mountain with stunning views you can still ...,,https://images.prop24.com/206466645/Ensure264x153,9500,114000,2.07,False,,7000.0,84000.0,rental_area_q1,2577.0,3438.0,6875.0,0.0,1200,-91798.0,-0.0167,1.53,65.48,0.13,2.0128,382356.0,50000,1553856.0,4400000.0,45416.0,-53066.0,-636794.0,-0.4098,-0.17,8.5009,-1019981.0,-118.55,6910.0,6524.0,5.91,6600000.0,5280000.0,880000.0,673856.0,-62149.0,-1.89,6550588.0,7360241.0,9849662.0,1492229.0,3995813.0,3364428.0,2264428.0,-3246781.0,-1754552.0,-1.1292,0.0,-0.0591,0,2,0.0,,0.0,30.9,76.0,51.0,57.5,0,-11.1,0.0,0.0,0.0,45.0,56.6,100,42.2,35
sale,2 Bedroom Apartment,1490000,2,1,63 m²,565 Main Rd,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116503595,,,"Villa Granito Complex

Find your sanctuary in this 2nd floor, modern, open-plan, light ...",,,9500,114000,7.65,False,,8500.0,102000.0,rental_area_q1,571.0,931.0,1862.0,0.0,1200,39069.0,0.0262,6.85,14.61,0.57,0.537,8400.0,50000,377900.0,1192000.0,12304.0,-9048.0,-108575.0,-0.2873,0.26,1.9845,434097.0,-70.87,23651.0,7644.0,209.4,1788000.0,1430400.0,238400.0,139500.0,-11509.0,-1.1,1774614.0,1993956.0,2668363.0,404258.0,1082502.0,911454.0,613454.0,-523242.0,-118984.0,-0.3149,-0.0728,0.1034,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,0,17.5,0.0,0.0,0.0,85.1,63.1,100,42.1,36
sale,2 Bedroom Apartment,2195000,2,1,61 m²,Paarl Central,Paarl Central,Paarl,https://www.property24.com/for-sale/paarl-central/paarl/western-cape/8631/115853882,,,"This contemporary 2-bedroom, 1-bathroom apartment in Southern Paarl offers the perfect blend of comfort, style, and convenience.  Ideal ...",,https://images.prop24.com/206466645/Ensure264x153,9500,114000,5.19,False,,11350.0,136200.0,rental_suburb,923.0,1372.0,2744.0,0.0,1200,50436.0,0.023,6.21,16.12,0.52,0.5497,45486.0,50000,555986.0,1756000.0,18125.0,-13922.0,-167066.0,-0.3005,0.23,2.1466,560404.0,-74.47,35984.0,13409.0,168.35,2634000.0,2107200.0,351200.0,204786.0,-17547.0,-1.18,2614280.0,2937405.0,3930911.0,595535.0,1594693.0,1342712.0,903712.0,-810217.0,-214682.0,-0.3861,-0.093,0.0907,4,14,0.36,0.47,0.5287,31.5,70.0,51.0,54.7,0,15.3,0.0,0.0,0.0,78.0,63.2,60,42.1,37
sale,3 Bedroom House,2950000,3,2,520 m²,7 Michael Street,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116893566,,,"SOLE MANDATE

Are you looking for a home in a safe and popular area?  Then this ...",,https://images.prop24.com/275940058/Ensure264x153,9500,114000,3.86,False,mandate,7000.0,84000.0,rental_area_q1,1301.0,1844.0,3688.0,0.0,1200,-19109.0,-0.0065,2.85,35.12,0.24,1.1475,103200.0,50000,764700.0,2360000.0,24360.0,-25952.0,-311425.0,-0.4073,-0.07,4.6274,-212326.0,-107.2,5673.0,7644.0,-25.78,3540000.0,2832000.0,472000.0,292700.0,-30824.0,-1.82,3513497.0,3947765.0,5283001.0,800377.0,2143209.0,1804557.0,1214557.0,-1573627.0,-773250.0,-1.0112,0.0,-0.025,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,30,-4.3,0.0,0.0,0.0,70.5,61.7,100,41.7,38
sale,3 Bedroom House,2895000,3,2,605 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116954343,,,"-SOLE MANDATE- Situated in Northern Paarl, this generous home offers excellent space and a versatile layout, ideal for extended family ...",,https://images.prop24.com/41199432/Ensure264x153,9500,114000,3.94,False,mandate,7000.0,84000.0,rental_area_q1,1274.0,1809.0,3619.0,0.0,1200,-17541.0,-0.0061,2.9,34.46,0.24,1.1288,98800.0,50000,749300.0,2316000.0,23905.0,-25367.0,-304407.0,-0.4063,-0.06,4.5439,-194906.0,-106.73,4785.0,7644.0,-37.4,3474000.0,2779200.0,463200.0,286100.0,-30148.0,-1.82,3447991.0,3874163.0,5184504.0,785455.0,2103251.0,1770912.0,1191912.0,-1537540.0,-752085.0,-1.0037,0.0,-0.0234,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,30,-4.0,0.0,0.0,0.0,71.0,61.8,100,41.7,39
sale,3 Bedroom House,2895000,3,2,605 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116866056,,,"-SOLE MANDATE- Situated in Northern Paarl, this generous home offers excellent space and a versatile layout, ideal for extended family ...",,https://images.prop24.com/41199432/Ensure264x153,9500,114000,3.94,False,mandate,7000.0,84000.0,rental_area_q1,1274.0,1809.0,3619.0,0.0,1200,-17541.0,-0.0061,2.9,34.46,0.24,1.1288,98800.0,50000,749300.0,2316000.0,23905.0,-25367.0,-304407.0,-0.4063,-0.06,4.5439,-194906.0,-106.73,4785.0,7644.0,-37.4,3474000.0,2779200.0,463200.0,286100.0,-30148.0,-1.82,3447991.0,3874163.0,5184504.0,785455.0,2103251.0,1770912.0,1191912.0,-1537540.0,-752085.0,-1.0037,0.0,-0.0234,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,30,-4.0,0.0,0.0,0.0,71.0,61.8,100,41.7,40
sale,2 Bedroom Apartment,1825000,2,1,71 m²,386 Main Road Paarl,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/117028028,,,"Section Title - Jock Villas Body Corporate . 71 Sqm , 2 bedroom, 1 bathroom Section in ...",,,9500,114000,6.25,False,,8500.0,102000.0,rental_area_q1,738.0,1141.0,2281.0,0.0,1200,29519.0,0.0162,5.59,17.89,0.47,0.6306,23286.0,50000,459786.0,1460000.0,15070.0,-12610.0,-151320.0,-0.3291,0.16,2.4035,327993.0,-82.03,25704.0,7644.0,236.26,2190000.0,1752000.0,292000.0,167786.0,-15624.0,-1.35,2173604.0,2442262.0,3268297.0,495149.0,1325883.0,1116378.0,751378.0,-743049.0,-247900.0,-0.5392,-0.1435,0.0642,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,0,10.8,0.0,0.0,0.0,81.8,63.5,100,41.6,41
sale,3 Bedroom House,2980000,3,2,539 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116988479,,,"- SOLE MANDATE -
Situated on a prime corner stand in one of Noorder-Paarl’s most attractive and established streets, this well-kept ...",,https://images.prop24.com/375112336/Crop600x400,9500,114000,3.83,False,mandate,7000.0,84000.0,rental_area_q1,1316.0,1862.0,3725.0,0.0,1200,-19964.0,-0.0067,2.82,35.48,0.23,1.1577,105600.0,50000,773100.0,2384000.0,24607.0,-26271.0,-315253.0,-0.4078,-0.07,4.673,-221827.0,-107.44,5529.0,7644.0,-27.67,3576000.0,2860800.0,476800.0,296300.0,-31193.0,-1.83,3549228.0,3987912.0,5336726.0,808517.0,2165004.0,1822908.0,1226908.0,-1593312.0,-784795.0,-1.0151,0.0,-0.0258,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,30,-4.5,0.0,0.0,0.0,70.2,61.7,100,41.6,42
sale,1 Bedroom Apartment,780000,1,1,41 m²,La Vie Estate,La Vie Estate,Paarl,https://www.property24.com/for-sale/la-vie-estate/paarl/western-cape/25480/116535097,,,This neat and pleasant 1-bedroom apartment offers comfort and convenience in an ideal location. Enjoy a private balcony with lovely ...,,https://images.prop24.com/363879363/Ensure264x153,7000,84000,10.77,True,,7800.0,93600.0,rental_area_q1,215.0,488.0,975.0,0.0,1200,51580.0,0.0661,12.0,8.33,1.0,0.3689,0.0,80000,257500.0,624000.0,6441.0,-2143.0,-25711.0,-0.0998,0.67,1.1947,573107.0,-26.52,19024.0,19024.0,0.0,936000.0,748800.0,124800.0,132700.0,-3431.0,-0.14,928992.0,1043816.0,1396861.0,211625.0,566679.0,477137.0,321137.0,-100515.0,111111.0,0.4315,0.0744,0.2003,0,1,0.0,,,25.6,60.0,51.0,47.9,0,44.1,0.0,0.0,0.0,92.2,48.5,100,41.5,43
sale,3 Bedroom House,1700000,3,3,381 m²,8a Kloof Street,Dalsig,Malmesbury,https://www.property24.com/for-sale/dalsig/malmesbury/western-cape/7897/116996763,,,"Price Reduced - Exceptional Opportunity!
Jump at the rare chance to own a 3-bedroom home ...",,https://images.prop24.com/362902721/Ensure264x153,7500,90000,5.29,False,reduced,15000.0,180000.0,rental_area_q1,400,1062.0,2125.0,0.0,1200,108150.0,0.0636,10.59,9.44,0.88,0.3192,15786.0,50000,427286.0,1360000.0,14038.0,-5025.0,-60303.0,-0.1411,0.64,1.255,1030000.0,-39.41,4462.0,15672.0,-71.53,2040000.0,1632000.0,272000.0,155286.0,-7833.0,-0.24,2024727.0,2274983.0,3044441.0,461234.0,1235070.0,1039914.0,699914.0,-241888.0,219346.0,0.5133,0.0864,0.2531,0,9,0.44,,0.2015,0.0,56.0,73.0,42.6,100,42.4,0.0,0.0,0.0,83.0,63.7,100,41.5,44
sale,3 Bedroom House,1700000,3,3,381 m²,8a Kloof Street,Dalsig,Malmesbury,https://www.property24.com/for-sale/dalsig/malmesbury/western-cape/7897/116682850,,,"Price Reduced - Exceptional Opportunity!
Jump at the rare chance to own a 3-bedroom home ...",,https://images.prop24.com/362902721/Ensure264x153,7500,90000,5.29,False,reduced,15000.0,180000.0,rental_area_q1,400,1062.0,2125.0,0.0,1200,108150.0,0.0636,10.59,9.44,0.88,0.3192,15786.0,50000,427286.0,1360000.0,14038.0,-5025.0,-60303.0,-0.1411,0.64,1.255,1030000.0,-39.41,4462.0,15672.0,-71.53,2040000.0,1632000.0,272000.0,155286.0,-7833.0,-0.24,2024727.0,2274983.0,3044441.0,461234.0,1235070.0,1039914.0,699914.0,-241888.0,219346.0,0.5133,0.0864,0.2531,0,9,0.44,,0.2015,0.0,56.0,73.0,42.6,100,42.4,0.0,0.0,0.0,83.0,63.7,100,41.5,45
sale,3 Bedroom House,1700000,3,1,425 m²,43a Pieter Wium Street,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116717333,,,This new listing is offered by the family after having been standing vacant for a long ...,,https://images.prop24.com/242461081/Ensure264x153,9500,114000,6.71,False,,7000.0,84000.0,rental_area_q1,676.0,1062.0,2125.0,0.0,1200,16523.0,0.0097,4.94,20.24,0.41,0.7233,15786.0,50000,427286.0,1360000.0,14038.0,-12661.0,-151931.0,-0.3556,0.1,2.7287,183584.0,-89.2,4000.0,7644.0,-47.67,2040000.0,1632000.0,272000.0,155286.0,-15468.0,-1.5,2024727.0,2274983.0,3044441.0,461234.0,1235070.0,1039914.0,699914.0,-753454.0,-292220.0,-0.6839,-0.2057,0.0387,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,0,6.5,0.0,0.0,0.0,83.0,63.7,100,41.4,46
sale,3 Bedroom Townhouse,3395000,3,2,377 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116850256,,,"EXCLUSIVE SOLE MANDATE

Located in the sought-after Mooiberge Estate in Northern Paarl, this well-proportioned home offers ...",,https://images.prop24.com/275940058/Ensure264x153,9500,114000,3.36,False,mandate,7000.0,84000.0,rental_area_q1,1524.0,2122.0,4244.0,0.0,1200,-31794.0,-0.0094,2.47,40.42,0.21,1.2985,150806.0,50000,901306.0,2716000.0,28034.0,-30684.0,-368205.0,-0.4085,-0.09,5.3034,-353269.0,-110.41,9005.0,7644.0,17.81,4074000.0,3259200.0,543200.0,358106.0,-36291.0,-1.84,4043499.0,4543276.0,6079928.0,921112.0,2466506.0,2076769.0,1397769.0,-1865609.0,-944497.0,-1.0479,0.0,-0.0353,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,30,-6.2,0.0,0.0,0.0,66.0,60.3,100,41.3,47
sale,3 Bedroom House,1790000,3,1,129 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116701133,,,This 3 bedroom house is situated at De Chavonnes Complex in Northern Paarl and has easy access to Paarl Gymnasium and the Optenhorst ...,,https://images.prop24.com/370047714/Crop600x400,9500,114000,6.37,False,,7000.0,84000.0,rental_area_q1,721.0,1119.0,2238.0,0.0,1200,13957.0,0.0078,4.69,21.31,0.39,0.7538,21186.0,50000,450686.0,1432000.0,14781.0,-13618.0,-163414.0,-0.3626,0.08,2.8654,155079.0,-91.34,13876.0,7644.0,81.52,2148000.0,1718400.0,286400.0,164286.0,-16574.0,-1.54,2131919.0,2395424.0,3205617.0,485653.0,1300456.0,1094968.0,736968.0,-812507.0,-326854.0,-0.7252,-0.2277,0.031,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,0,5.2,0.0,0.0,0.0,82.1,63.5,100,41.3,48
sale,3 Bedroom House,3490000,3,2,411 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116890204,,,"EXCLUSIVE SOLE MANDATE:

Discover contemporary living in this newly built, low-maintenance home situated in a quiet and desirable ...",,https://images.prop24.com/252580558/Ensure264x153,9500,114000,3.27,False,mandate,7000.0,84000.0,rental_area_q1,1571.0,2181.0,4362.0,0.0,1200,-34502.0,-0.0099,2.41,41.55,0.2,1.3307,161256.0,50000,930756.0,2792000.0,28819.0,-31694.0,-380327.0,-0.4086,-0.1,5.4477,-383359.0,-110.98,8491.0,7644.0,11.09,4188000.0,3350400.0,558400.0,372356.0,-37458.0,-1.85,4156646.0,4670407.0,6250058.0,946887.0,2535525.0,2134882.0,1436882.0,-1927942.0,-981055.0,-1.054,0.0,-0.0371,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,30,-6.6,0.0,0.0,0.0,65.1,60.0,100,41.2,49
sale,3 Bedroom House,3490000,3,2,411 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116997598,,,"EXCLUSIVE SOLE MANDATE:

Discover contemporary living in this newly built, low-maintenance home situated in a quiet and desirable ...",,https://images.prop24.com/252580558/Ensure264x153,9500,114000,3.27,False,mandate,7000.0,84000.0,rental_area_q1,1571.0,2181.0,4362.0,0.0,1200,-34502.0,-0.0099,2.41,41.55,0.2,1.3307,161256.0,50000,930756.0,2792000.0,28819.0,-31694.0,-380327.0,-0.4086,-0.1,5.4477,-383359.0,-110.98,8491.0,7644.0,11.09,4188000.0,3350400.0,558400.0,372356.0,-37458.0,-1.85,4156646.0,4670407.0,6250058.0,946887.0,2535525.0,2134882.0,1436882.0,-1927942.0,-981055.0,-1.054,0.0,-0.0371,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,30,-6.6,0.0,0.0,0.0,65.1,60.0,100,41.2,50
sale,3 Bedroom House,3695000,3,2,383 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116981907,,,"SOLE MANDATE
This spacious and well-designed home in Mooiberge Estate offers secure, low-maintenance living with an emphasis on ...",,https://images.prop24.com/275940058/Ensure264x153,9500,114000,3.09,False,mandate,7000.0,84000.0,rental_area_q1,1674.0,2309.0,4619.0,0.0,1200,-40346.0,-0.0109,2.27,43.99,0.19,1.4003,183806.0,50000,994306.0,2956000.0,30511.0,-33874.0,-406484.0,-0.4088,-0.11,5.7591,-448288.0,-112.13,9648.0,7644.0,26.21,4434000.0,3547200.0,591200.0,403106.0,-39976.0,-1.85,4400804.0,4944744.0,6617182.0,1002506.0,2684460.0,2260284.0,1521284.0,-2062451.0,-1059944.0,-1.066,0.0,-0.0406,0,33,0.03,,0.3498,21.8,70.0,51.0,51.7,30,-7.3,0.0,0.0,0.0,63.1,59.5,100,41.0,51
sale,3 Bedroom House,5250000,3,2,263 m²,Paarl Central,Paarl Central,Paarl,https://www.property24.com/for-sale/paarl-central/paarl/western-cape/8631/116973327,,,Secure estate living surrounded by the breathtaking mountain scenery of Paarl. Modern Urban design with seamless blend of style ...,,https://images.prop24.com/373873327/Crop600x400,9500,114000,2.17,False,,7000.0,84000.0,rental_area_q1,2452.0,3281.0,6562.0,0.0,1200,-84672.0,-0.0161,1.6,62.5,0.13,1.928,354856.0,50000,1476356.0,4200000.0,43352.0,-50408.0,-604895.0,-0.4097,-0.16,8.1211,-940799.0,-117.92,19962.0,13409.0,48.87,6300000.0,5040000.0,840000.0,636356.0,-59078.0,-1.88,6252834.0,7025684.0,9401950.0,1424400.0,3814185.0,3211499.0,2161499.0,-3082746.0,-1658346.0,-1.1233,0.0,-0.0574,0,14,0.36,,0.5287,31.5,70.0,51.0,54.7,0,-10.8,0.0,0.0,0.0,47.5,56.9,100,41.0,52
sale,3 Bedroom House,2150000,3,1,222 m²,Denneburg,Denneburg,Paarl,https://www.property24.com/for-sale/denneburg/paarl/western-cape/8597/116840190,,,"We are privileged  to offer this very neat, compact and easy to maintain 3 bed family home under a tiled roof   in the centrally ...",,https://images.prop24.com/340428568/Ensure264x153,9500,114000,5.3,False,,7000.0,84000.0,rental_area_q1,901.0,1344.0,2688.0,0.0,1200,3695.0,0.0017,3.91,25.6,0.33,0.876,42786.0,50000,544286.0,1720000.0,17754.0,-17446.0,-209349.0,-0.3846,0.02,3.4122,41057.0,-98.09,9685.0,6852.0,41.33,2580000.0,2064000.0,344000.0,200286.0,-20996.0,-1.68,2560684.0,2877185.0,3850323.0,583326.0,1562000.0,1315185.0,885185.0,-1048717.0,-465391.0,-0.855,-0.3204,0.0068,0,4,0.0,,0.4408,27.4,64.0,51.0,50.4,0,1.1,0.0,0.0,0.0,78.5,63.2,100,40.9,53
sale,3 Bedroom House,5650000,3,2,621 m²,Paarl Central,Paarl Central,Paarl,https://www.property24.com/for-sale/paarl-central/paarl/western-cape/8631/117025942,,,"Nestled in the new and highly desirable Wilde Paarde Country Estate on the southern side of Paarl, this beautiful home offers modern ...",,https://images.prop24.com/227269494/Ensure264x153,9500,114000,2.02,False,,7000.0,84000.0,rental_area_q1,2652.0,3531.0,7062.0,0.0,1200,-96074.0,-0.017,1.49,67.26,0.12,2.0637,398856.0,50000,1600356.0,4520000.0,46655.0,-54661.0,-655933.0,-0.4099,-0.17,8.7287,-1067491.0,-118.89,9098.0,13409.0,-32.15,6780000.0,5424000.0,904000.0,696356.0,-63992.0,-1.89,6729240.0,7560975.0,10118289.0,1532926.0,4104790.0,3456185.0,2326185.0,-3345202.0,-1812276.0,-1.1324,0.0,-0.06,0,14,0.36,,0.5287,31.5,70.0,51.0,54.7,0,-11.3,0.0,0.0,0.0,43.5,56.5,100,40.8,54
